year,rank,title,artist,url,lyrics
1991,16,All the Man That I Need,Whitney Houston,https://genius.com/Whitney-houston-all-the-man-that-i-need-lyrics,"[Intro]
Ooh, ooh, ooh, ooh
Oh, yeah
[Verse 1]
I used to cry myself to sleep at night
But that was all before he came
I thought love had to hurt to turn out right
But now he's here
It's not the same, it's not the same
[Chorus]
He fills me up
He gives me love
More love than I've ever seen
He's all I've got
He's all I've got in this world
But he's all the man that I need
[Verse 2]
And in the morning when I kiss his eyes
He takes me down and rocks me slow
And in the evening when the moon is high
He holds me close and won't let go
He won't let go"
1991,17,"Right Here, Right Now",Jesus Jones,https://genius.com/Jesus-jones-right-here-right-now-lyrics,"[Verse 1]
A woman on the radio talks about revolution
When it's already passed her by
Bob Dylan didn't have this to sing about
You know, it feels good to be alive
[Pre-Chorus]
I was alive and I waited, waited
I was alive and I waited for this
[Chorus]
Right here, right now
There is no other place I want to be
Right here, right now
Watching the world wake up from history
[Verse 2]
Oh, I saw the decade in
When it seemed the world could change at the blink of an eye
And if anything, then there's your sign
Of the times
[Pre-Chorus]
I was alive and I waited, waited
I was alive and I waited for this
Right here, right now"
1991,18,I Adore Mi Amor,Color Me Badd,https://genius.com/Color-me-badd-i-adore-mi-amor-lyrics,"Dream on, dream away
I think I'm gonna have to stay
Stay forever
[Hook]
I adore (I adore) mi amor (yeah)
I adore mi amor
You want to take her place
You say you'd treat me better
Better I know for sure
You see she loves me
And I could never leave her
Never baby, never
She means the world to me
And I love her, she's my destiny
I know, forever my love
And I'll never let her go, no no
Chica tú eres mi vida la ternura
Y alegría, amor
Y este sueño
Contigo será verdad (yeah yeah)
Dream on, dream away
I think I'm gonna have to stay
Stay forever"
1991,19,Love Will Never Do (Without You),Janet Jackson,https://genius.com/Janet-jackson-love-will-never-do-without-you-lyrics,"[Verse 1]
Our friends think we're opposites
Falling in and out of love
They've all said we'd never last
Still we manage to stay together
[Verse 2]
There's no easy explanation for it
But whenever there's a problem
We always work it out somehow
Work it out somehow
[Chorus]
(They said it wouldn't last)
(We had to prove them wrong)
('Cause I've learned in the past)
(That love would never do without you)
[Verse 3]
Other guys have tried before
To replace you as my lover
Never did I have a doubt
Boy it's you I can't do without
[Verse 4]
I feel better when I have you near me
'Cause no other love around
Has quite the same, ooh ooh
Like you do, do, do, do babe"
1991,20,Good Vibrations,Marky Mark and the Funky Bunch featuring Loleatta Holloway,https://genius.com/Marky-mark-and-the-funky-bunch-good-vibrations-lyrics,"[Intro: Marky Mark]
Yeah
Can you feel it, baby?
I can, too
Come on, swing it
C-come on, swing it
Come on, swing it
C-come on, swing it
One, two, three
Now we come to the payoff
[Hook: Loleatta Holloway]
It's such a good vibration
It's such a sweet sensation
[Verse 1: Marky Mark]
Yo, it's about that time
To bring forth the rhythm and the rhyme
I'mma get mine, so get yours
I wanna see sweat comin' out your pores
On the house tip is how I'm swinging this
Strictly hip hop boy, I ain't singin' this
Bringin' this to the entire nation
Black, white, red, brown
Feel the vibration"
1991,21,Justify My Love,Madonna,https://genius.com/Madonna-justify-my-love-lyrics,"[Intro]
Yeah
[Verse 1]
I want to kiss you in Paris
I want to hold your hand in Rome
I want to run naked in a rainstorm
Make love in a train cross-country
You put this in me
So now what?
So now what?
[Chorus]
Wanting
Needing
Waiting
For you to justify my love
(My love) Hoping
(My love) Praying
For you to justify my love
[Interlude]
Okay
[Verse 2]
I want to know you
Not like that
I don't want to be your mother
I don't want to be your sister either
I just want to be your lover
I want to have you, baby
Kiss me, that's right, kiss me"
1991,22,Emotions,Mariah Carey,https://genius.com/Mariah-carey-emotions-lyrics,"[Chorus]
You've got me feeling emotions
Deeper than I've ever dreamed of
You've got me feeling emotions
Higher than the heavens above
[Verse 1]
I feel good, I feel nice
I've never felt so satisfied
I'm in love, I'm alive
Intoxicated, flying high
[Pre-Chorus]
It feels like a dream
When you touch me tenderly
I don't know if it's real
But I like the way I feel inside
[Chorus]
You've got me feeling emotions
Deeper than I've ever dreamed of
You've got me feeling emotions
Higher than the heavens above
[Verse 2]
In the morning when I rise
You are the first thing on my mind
And in the middle of the night
I feel your heartbeat next to mine"
1991,23,Joyride,Roxette,https://genius.com/Roxette-joyride-lyrics,"[Spoken Intro]
Come on, join the joyride, everybody
Get your tickets here
Step right this way
[Chorus: Marie Fredriksson & Per Gessle]
Hello, you fool, I love you
Come on, join the joyride
[Verse 1: Per Gessle]
I hit the road out of nowhere
I had to jump in my car
And be a rider in a love game
Following the stars
Don't need a book of wisdom
I get no money talk at all
[Verse 2: Per Gessle]
She has a train going downtown
She's got a club on the moon
And she's telling all her secrets
In a wonderful balloon
She's the heart of the funfair
She's got me whistling a private tune
[Pre-Chorus: Per Gessle]
And it all begins where it ends
And she's all mine, my magic friend"
1991,24,Romantic,Karyn White,https://genius.com/Karyn-white-romantic-lyrics,"[Intro]
Ooh
Baby, baby, baby
I wanna get romantic
Oh
[Chorus]
Turn the lights down
It's time to get romantic
Light a candle
It's time to get romantic
Let's be romantic
[Verse 1]
Take me in your arms, caress me gently
Oh, I can't get enough, ooh
Thrill me, say the word, I will surrender
To your poetic charm, oh
[Pre-Chorus]
'Cause when the night falls
I hear seductive voices sing
Romantic songs of love
Let's get intimate
[Chorus]
Turn the lights down
It's time to get romantic
Do everything romantic now
Light a candle
It's time to get romantic
The night has just begun, so baby, let's be romantic"
1991,25,Hold You Tight,Tara Kemp,https://genius.com/Tara-kemp-hold-you-tight-lyrics,"[Chorus]
Just wanna hold you tight
All day, all night
Just wanna hold you tight
Just wanna hold you tight
All day, all night
Just wanna hold you tight
[Verse 1]
I look at you
You look at me
And then we smile
Knowing what we're here for
The kiss that you give
Makes me want you more and more
We're having the time of our lives
And then you say that
I will always be the one
Someone right for your dreams at night
I wish we could be right here, right now, always
Touching and loving you so right
[Chorus]
Just wanna hold you tight
All day, all night
Just wanna hold you tight
Just wanna hold you tight
All day, all night
Just wanna hold you tight"
1991,26,I Don't Wanna Cry,Mariah Carey,https://genius.com/Mariah-carey-i-dont-wanna-cry-lyrics,"[Verse 1]
Once again we sit in silence
After all is said and done
Only emptiness inside us
Baby, look what we've become
We can make a million promises
But we still won't change
It isn't right to stay together
When you only bring each other pain
[Chorus]
I don't wanna cry
Don't wanna cry
Nothing in the world
Could take us back
To where we used to be
Though I've given you my heart and soul
(Given you my heart and soul)
I must find a way of letting go
'Cause baby, I don't wanna cry
I don't wanna cry
[Verse 2]
Too far apart to bridge the distance
But something keeps us hanging on and on
Pretending not to know the difference
Denying what we had is gone
Every moment we're together
It's just breaking me down
I know we swore it was forever
But it hurts too much to stay around"
1991,27,You're in Love,Wilson Phillips,https://genius.com/Wilson-phillips-youre-in-love-lyrics,"[Verse 1]
Open the door and come in
I'm so glad to see you, my friend
I don't know how long it has been
Having those feelings again
[Pre-Chorus]
And now I see that you're so happy
And ooh, it just sets me free
And I'd like to see us as good of friends
As we used to be
Ah-ah-ah, my love
Ah-ah-ah
[Chorus]
You're in love, that's the way it should be
'Cause I want you to be happy
You're in love, and I know
That you're not in love with me
Ooh, it's enough for me to know that you're in love
Now I'll let you go 'cause I know that you're in love
[Verse 2]
Sometimes it's hard to believe
That you're never coming back for me
I've had this dream that you'd always be by my side
Oh, I could've died"
1991,28,Every Heartbeat,Amy Grant,https://genius.com/Amy-grant-every-heartbeat-lyrics,"[Verse 1]
(Ooh
Ooh)
Hear me speak what's on my mind
Let me give this testimony
Reaffirm that you will find
That you are my one and only
No exception to this rule
I'm simple
But I'm no fool
I've got a witness happy to say
[Chorus]
Every hour
Every day
Every heartbeat bears your name
Loud and clear
They stake my claim
My red blood runs true blue
And every heartbeat belongs to you
Ah
[Verse 2]
Classic case of boy meets girl
Moving in the same direction
You're not asking for the world
I'm not asking for perfection
Just a love that's well designed
For passing the test of time
I'm here to tell you
I'm here to stay"
1991,29,Sensitivity,Ralph Tresvant,https://genius.com/Ralph-tresvant-sensitivity-lyrics,"Listen baby, don't even waste your tears on that insensitive man
There's better things for you
I mean, what you really need is someone who cares
Someone that's gonna be there for you
Someone like me, baby
Someone with sensitivity (Hoo)
You understand?
Can you feel it? Hey
Ooh, na, na, na, na
Girl, I know it's been hard since he went away
And left you so sad, you cry every day
Let me kiss your tears, erase all your doubts
'Cause for you I'm here, you won't be without love
(Listen, baby)
Don't need a man that'll give you money (No)
Come on let me show you just what you need, honey
(I got what you need)
Don't need a man that'll treat you funny
You need a man with sensitivity, a man like me
Someone who can love you
Someone who will need you
Someone who will treat you right, like me girl
Someone you can hold at night
Someone stable in your life (Ah baby)"
1991,30,Touch Me (All Night Long),Cathy Dennis,https://genius.com/Cathy-dennis-touch-me-all-night-long-lyrics,"[Verse 1]
We're starting it over
We're making way for destiny
A time to turn over
A better life for you and me
A new recreation
To channel all this energy
Let's solve the equation
I need to feel you close to me
[Pre-Chorus]
So, baby
Let your conscience go
There's no turning back
When love takes hold
[Chorus]
Hold me, baby
Drive me crazy
Touch me
All night long
Make me love you
Kiss and hug you
Touch me
All night long"
1991,31,I've Been Thinking About You,Londonbeat,https://genius.com/Londonbeat-ive-been-thinking-about-you-lyrics,"[Verse 1]
We must have been stone crazy
When we thought we were just friends
'Cause I miss you, baby
And I've got those feelings again
I guess I'm all confused about you
I feel so in love
Oh, baby, what can I do?
[Chorus]
I've been thinking about you
I've been thinking about you
I've been thinking about you
I've been thinking about you, shi-pow-pow
[Verse 2]
Suddenly we're strangers
I watch you walking away
She was my one temptation
Oh, I did not want her to stay
Deep down, I'm still confused about you
(Oh yes I am baby)
I feel so in love
Oh, baby, what can I do?
[Chorus]
I've been thinking about you
I've been thinking about you
I've been thinking about you
I've been thinking about you, shi-pow-pow"
1991,32,Do Anything,Natural Selection,https://genius.com/Natural-selection-do-anything-lyrics,"Oh yeah
Whatcha gonna do for me
Whatcha gonna do for my love
Just can't
Just can't get
Just can't get enough
Talk to me
Hey I really love you
Love you so so much
Put my lady next to you
To always feel your touch
Every lttle thing you do
Seems to turn me on
Even when youre talking nasty to me
Over the telephone
Honey Ill stay up late for you
And wait for your call
Buzz me up at 5 AM
And I dont mind at all
Cuz Ill do anything for your loving
Yes will Ill do anything But with a serious step are you qualified?
Just can't
Just can't get
Just can't get enough
Talk to me
First thing in the morning
Ill be at your door
O tough
All day long and
All night strong
Just can't get enough
Honey if you let me start you up
We can begin
I play your game
Everytime
Baby won't you let me win
Cuz Ill do anything for your loving
Do anything for your loving or would you send me off like a third class lover
Do anything for your loving til the break of dawn Do anything for your loving baby on
Just can't
Just can't get
Just can't get enough
Talk to me
You got to know
The way I feel
Is for real
Its everlasting
Me what you need
And Ill take heed
And lead you in the right direction for affection
See what Im saying
I ain't playin
Stop delayin girl
And make me yor natural selection
Ha ha ha ha
Youre crazy
I dont know about you
But I think I like you
Do anything for your lovin
Could you find the time to make me yours?
Take me out and rock the floors?
GIve me every little bit of your loves what I said
Make it smooth to the groove
Like sandwich bread
Well its you for me
And me for you
Theres not one thing
I wouldn't do
Hey Ill do most anything
You and me were meant to swing
Swing
Do do dodo
Just can't
Just can't get
Guess what
Just can't get enough
I want to be your baby
Just can't
Just can't get
Just can't get enough"
1991,33,Losing My Religion,R.E.M.,https://genius.com/Rem-losing-my-religion-lyrics,"[Instrumental Intro]
[Verse 1]
Oh, life, it's bigger
It's bigger than you
And you are not me
The lengths that I will go to
The distance in your eyes
Oh no, I've said too much
I set it up
That's me in the corner
That's me in the spotlight
Losin' my religion
Tryin' to keep up with you
And I don't know if I can do it
Oh no, I've said too much
I haven't said enough
[Chorus]
I thought that I heard you laughing
I thought that I heard you sing
I think I thought I saw you try
[Verse 2]
Every whisper
Of every waking hour
I'm choosin' my confessions
Tryin' to keep an eye on you
Like a hurt, lost and blinded fool, fool
Oh no, I've said too much
I set it up"
1991,34,Coming Out of the Dark,Gloria Estefan,https://genius.com/Gloria-estefan-coming-out-of-the-dark-lyrics,"[Verse 1]
Why be afraid if I'm not alone?
Though life is never easy, the rest is unknown
And up to now for me, 
it's been hands against stone
Spent each and every moment searching for what to believe
[Chorus]
Coming out of the dark
I finally see the light now
And it's shining on me
Coming out of the dark
I know the love that saved me
You're sharing with me
[Verse 2]
Starting again is part of the plan
And I'll be so much stronger holding your hand
Step by step, I'll make it through, I know I can
It may not make it easier, but I have felt you
Near all the way
[Chorus]
Coming out of the dark
I finally see the light now
And it's shining on me
(I see the light, I see the light)
See the light (I see the light)
Coming out of the dark
I know the love that saved me
You're sharing with me"
1991,35,It Ain't Over 'til It's Over,Lenny Kravitz,https://genius.com/Lenny-kravitz-it-aint-over-til-its-over-lyrics,"[Verse 1]
Here we are still together
We are one
So much time wasted
Playing games with love
[Chorus]
So many tears I've cried
So much pain inside
But, baby, it ain't over 'til it's over
So many years we've tried
To keep our love alive
But, baby, it ain't over 'til it's over
[Verse 2]
How many times
Did we give up?
But we always worked things out
And all my doubts and fears
Kept me wondering, yeah
If I'd always, always be in love
[Chorus]
So many tears I've cried
So much pain inside
But, baby, it ain't over 'til it's over
So many years we've tried
And kept our love alive
But, baby, it ain't over 'til it's 
over"
1991,36,Here We Go,C+C Music Factory,https://genius.com/C-c-music-factory-here-we-go-lets-rock-and-roll-lyrics,"[Intro]
Y'all want this party started, right?
Y'all want this party started quickly, right?
Play that beat, play that beat (Bang)
Play that beat, play that beat (Bang 'em)
Play that beat, play that beat (Bang)
Play that beat, play that beat (Bang 'em)
Go, go, here we go!
Go, go, here we go!
Go, go, here we go!
Ahh, Freedom!
Hit me!
Slam it, baby!
[Verse 1]
Enter the jam, the party is packed and I rap
Girls wall to wall, there's my man hangin' out at the back
So I cruise, slide up to the dance floor
I've never seen a club so hyped before
Get on the mic and get raw
Back to back, front to front, door to door
Everybody dance to the new sound, rock and roll
Soul to soul, I break it on down
From the bottom to the top, from the top to the bottom
Hmm, I got 'em
People everywhere, they jump, they swing their hair
They shake their derriere, oh, yeah
So loosen your body and let me take control
Let's rock and roll"
1991,37,Where Does My Heart Beat Now,Celine Dion,https://genius.com/Celine-dion-where-does-my-heart-beat-now-lyrics,"[Verse 1]
So much to believe in, we were lost in time
Everything I needed I fell into your eyes
Always thought of keeping your heart next to mine
But now that seems so far away
Don't know how love could leave without a trace
Where do silent hearts go?
[Chorus]
Where does my heart beat now?
Where is the sound
That only echoes through the night?
Where does my heart beat now?
I can't live without
Without feeling it inside
Where do all the lonely hearts go?
[Verse 2]
Candle in the water, drifting helplessly
Hiding from the thunder, come and rescue me
Driven by the hunger of the endless dream
I'm searching for the hand that I can hold
I'm reaching for the arms that let me know
Where do silent hearts go?
[Chorus]
Where does my heart beat now?
Where is the sound
That only echoes through the night?
Where does my heart beat now?
I can't live without
Without feeling it inside
Where do all the lonely hearts go?
Where do all the lonely hearts go?"
1991,38,Summertime,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-summertime-lyrics,"[Intro]
Drums, please
[Chorus: LaVette Goodman]
Summer, summer, summertime
Time to sit back and unwind
[Verse 1: The Fresh Prince]
Here it is the groove slightly transformed
Just a bit of a break from the norm
Just a little somethin' to break the monotony
Of all that hardcore dance that has gotten to be
A little bit out of control it's cool to dance
But what about the groove that soothes that moves romance
Give me a soft subtle mix
And if ain't broke then don't try to fix it
And think of the summers of the past
Adjust the bass and let the Alpine blast
Pop in my CD and let me run a rhyme
And put your car on cruise and lay back 'cause this is summertime
[Chorus: LaVette Goodman]
Summer, summer, summertime
Time to sit back and unwind
[Verse 2: The Fresh Prince]
School is out and it's a sort of a buzz
But back then I didn't really know what it was
But now I see what have of this
The way that people respond to 
Summer Madness
The weather is hot and girls are dressin' less
And checkin' out the fellas to tell 'em who's best
Riding around in your Jeep or your Benzos
Or in your Nissan sittin' on Lorenzos
Back in Philly we be out in the park
A place called the Plateau is where everybody go
Guys out huntin' and girls doin' likewise
Honkin' at the honey in front of you with the light eyes
She turn around to see what you beepin' at
It's like the summer's a natural aphrodisiac
And with a pen and pad I compose this rhyme
To hip you and to get you equipped for the summertime"
1991,39,Wind of Change,Scorpions,https://genius.com/Scorpions-wind-of-change-lyrics,"[Intro]
(*Whistling*)
[Verse 1]
I follow the Moskva
Down to Gorky Park
Listening to the wind of change
An August summer night
Soldiers passing by
Listening to the wind of change
(*Whistling*)
[Verse 2]
The world is closing in
And did you ever think
That we could be so close, like brothers?
The future's in the air
I can feel it everywhere
Blowing with the wind of change
[Chorus]
Take me to the magic of the moment
On a glory night
Where the children of tomorrow dream away (
Dream away
)
In the wind of change
Mmm"
1991,40,P.A.S.S.I.O.N.,Rythm Syndicate,https://genius.com/Rythm-syndicate-passion-lyrics,"[Verse 1]
Sitting in my bedroom
The rain is pouring down
The shade is on the window
And loneliness is all around
A little voice I'm hearing
Says, ""don't you stay inside""
Now I can't fight this feeling
Got L.U.S.T. on my mind
[Verse 2]
I head for the arena where lovers try their fate
Moving through the darkness
I take my place and wait
A pretty bird beside me says hello with her eyes
She looks so sweet and lovely
But is she N.A.S.T.Y?
[Chorus]
P.A.S.S.I.O.N
Got me in a jam again
There's no way that I can win
P.A.S.S.I.O.N
(I.O.N.)
[Verse 3]
Her lips are calling to me
No way I can resist
Addicted to the feeling
Intoxicated by her kiss
I take her to my castle
We set our bodies free
And while the music played on
She loved me down from A to Z"
1991,41,The Promise of a New Day,Paula Abdul,https://genius.com/Paula-abdul-the-promise-of-a-new-day-lyrics,"[Verse 1]
Eagle's calling and he's calling your name
Tides are turning, bringing winds of change
Why do I feel this way?
The promise of a new day
[Chorus]
The promise, the promise of a new day
[Verse 2]
As through time, the earth moves under my feet
One step closer to make love complete
What has the final say?
The promise of a new day
[Chorus]
The promise, the promise of a new day
The promise, the promise of a new day
The promise, the promise of a new day
The promise
[Post-Chorus]
And so time over time, what will change the world?
No one knows (
No one knows
)
So the only promise is
A day to live, to give and share with one another"
1991,42,I'm Your Baby Tonight,Whitney Houston,https://genius.com/Whitney-houston-im-your-baby-tonight-lyrics,"[Verse 1]
From the moment I saw you
I went outta my mind
Oh, I never believed in love at first sight
But you got a magic, boy
That I just can't explain
Well, you got a, you got a way that you're making me feel
I can do, I can do anything for you, baby
I'll be down for you, baby
Lay all my cards out tonight
Just call on me, baby
I'll be there in a hurry
It's your move, so baby
Baby, decide
[Chorus]
Whatever you want from me
I'm giving you everything
I'm your baby tonight
You've given me ecstasy
You are my fantasy
I'm your baby tonight
[Verse 2]
From the second you touched me
I was ready to die
I've never been fatal
You're my first time
I feel like an angel
Who just started to fly
Well, you got a, you got a way that you're making me feel
I can feel, I can do anything for you, baby (Woo)
I will fly for you, baby
Hold on and enjoy the ride
I'm not in no hurry
We can fly all night, baby
It's your move, now, baby
Baby, let's fly"
1991,43,Love of a Lifetime,FireHouse,https://genius.com/Firehouse-love-of-a-lifetime-lyrics,"I guess the time was right for us to say
We'd take our time and live our lives
Together day by day
We'll make a wish and send it on a prayer
We know our dreams can all come true
With love that we can share
With you I never wonder
Will you be there for me?
With you I never wonder
You're the right one for me
[Chorus]
I finally found the love of a lifetime
A love to last my whole life through
I finally found the love of a lifetime
Forever in my heart
I finally found the love of a lifetime
With every kiss, our love is like brand new
And every star up in the sky
Was made for me and you
Still, we both know that the road is long
We know that we will be together
Because our love is strong"
1991,44,Fading Like a Flower (Every Time You Leave),Roxette,https://genius.com/Roxette-fading-like-a-flower-every-time-you-leave-lyrics,"[Verse]
In a time
Where the sun descends alone
I ran a long, long way from home
To find a heart that's made of stone
I will try
I just need a little time
To get your face right out of my mind
To see the world through different eyes
[Chorus]
Every time I see you, oh I try to hide away
But when we meet it seems I can't let go
Every time you leave the room I feel I'm fading like a flower
Tell me why
When I scream there's no reply
When I reach out there's nothing to find
When I sleep, I break down and cry (Cry) yeah
[Chorus]
Every time I see you, oh I try to hide away
But when we meet it seems I can't let go (Can't let go)
Every time you leave the room I feel I'm fading like a flower
Fading like a rose
Fading like a rose
Beaten by the storm (storm)
Talking to myself, getting washed by the rain
It's such a cold, cold town
Ooh such a cold town"
1991,45,This House,Tracie Spencer,https://genius.com/Tracie-spencer-this-house-lyrics,"[Verse 1:]
Where do we go from here?
What must we do to make that change?
It's time to understand
Understand one another
[Hook:]
In a world so cold
A place of disbelief
Where will the people go
Without enough to eat?
Let's not give up hope
We have to find a way
Search within our soul
To make a better day
[Chorus:]
This house is our house
Let's do it for the people
It's all in the hands of love
This house is their house
Let's give it back to the people
The people of the world today"
1991,46,Hole Hearted,Extreme,https://genius.com/Extreme-hole-hearted-lyrics,"[Intro]
Oooh yeah wooh!
Hey, hey, hey, hey, hey, yeah
[Verse 1]
Life´s ambition occupy my time
Priorities confuse the mind
Happiness one step behind
This inner peace I've yet to find
[Pre-Chorus]
Rivers flow into the sea
Yet even the sea is not so full of me
If I´m not blind why can't I see
That a circle can´t fit where a square should be?
[Chorus]
There´s a hole in my heart
That can only be filled by you
And this hole in my heart
Can´t be filled with the things I do
Hole hearted
Hole hearted
[Verse 2]
This heart of stone is where I hide
These feet of clay keep warm inside
Day by day less satisfied
Not fade away before I die"
1991,47,Power of Love/Love Power,Luther Vandross,https://genius.com/Luther-vandross-power-of-love-love-power-lyrics,"[Intro]
When I say goodbye it is never for long
'Cause I know our love still lives on
It will be again exactly like it was
'Cause I believe in the power of love
[Verse 1]
When you're close I can feel the power
When it's love I can always tell
Love for me is the best thing now
It's something that I know so well
[Chorus]
Hold me closer and every minute
Of every hour, feel the power of love, yeah
Hold me tighter and take me higher
And feel the fire of the power of love
[Verse 2]
Did you know that your feelings show
You thought your love was locked up inside
But when your senses start to overload
Love is something you should never hide
[Chorus]
You've got to believe in love
It's a feeling that's next to none
Can't stop until we are one
With the power of love
Tell everyone to try
I promise you'll reach the sky
One thing that we can't deny
Is the power of love"
1991,48,Impulsive,Wilson Phillips,https://genius.com/Wilson-phillips-impulsive-lyrics,"[Verse 1]
The secret of love
I thought I understood
The way it's supposed to be
I never imagined you could
Blow my theory apart
But now you're running away with my heart
[Chorus]
I don't wanna think about it
Don't wanna think clear
Don't analyze
What I'm doing here
Wanna be impulsive
Reckless
And lose myself
In your kiss
[Verse 2]
Arrows through hearts
Drawn on a misty window
You're taking me home in the rain
My heart it's beating don't say no
My head keeps saying, ""Take it slow""
[Chorus]
I don't wanna think about it
Don't wanna think clear
Don't analyze
What I'm doing here
Wanna be impulsive
Reckless
And lose myself
In your kiss"
1991,49,Love Is a Wonderful Thing,Michael Bolton,https://genius.com/Michael-bolton-love-is-a-wonderful-thing-lyrics,"[Verse 1]
Birds fly, they don't think twice
They simply spread their wings
The sun shines, it don't ask why
Or what the whole thing means
The same applies to you and I
We never question that
So good, it's just understood
Ain't no conjecture
Just a matter of fact
[Chorus]
Love is a wonderful thing
Make ya smile through the pouring rain
Love is a wonderful thing
I'll say it again and again
Turn your world into one sweet dream
Take your heart and make it sing
Love, love is a wonderful thing
[Verse 2]
The only thing a river knows
Is runnin' to the sea
And every spring when a flower grows
It happens naturally"
1991,50,Rhythm of My Heart,Rod Stewart,https://genius.com/Rod-stewart-rhythm-of-my-heart-lyrics,"[Verse 1]
Across the street, the river runs
Down in the gutter, life is slipping away
Let me still exist in another place
Running under cover of a helicopter blade
[Verse 2]
Flames are getting higher in effigy
Burning down the bridges of my memory
Love may still be alive somewhere, someway
Where they're downing only deer, a hundred steel towns away
[Chorus]
Oh, the rhythm of my heart is beating like a drum
With the words, ""I love you"" rolling off my tongue
No, never will I roam, for I know my place is home
Where the ocean meets the sky, I'll be sailing
[Verse 3]
Photographs and kerosene
Light up my darkness, light it up, light it up
I can still feel the touch of your thin blue jeans
Running down the alley, I've got my eyes all over you, baby
Oh, baby
[Chorus]
Oh, the rhythm of my heart is beating like a drum
With the words, ""I love you"" rolling off my tongue
No, never will I roam, for I know my place is home
Where the ocean meets the sky, I'll be sailing"
1991,51,Things That Make You Go Hmmm...,C+C Music Factory,https://genius.com/C-c-music-factory-things-that-make-you-go-hmmmm-lyrics,"[Intro: Freedom Williams]
Things that make you go, hmm
[Verse 1: Freedom Williams]
I was at the crib, sittin' by the fireplace
Drinkin' cocoa on the bear skin rug
The door bell rang, who could it be?
Thought to myself then started to shrug
Got to the door, ding dong, ""Who is it?""
My girl's best friend had paid me a visit
Sly as can be tight dress and all
She knew that I was faithful, I really didn't have the gall
I tried to chill, she made the move
Now, I know my girlfriend wouldn't approve
I didn't realize my girl was settin' me up
Yo, my girlfriend didn't trust me, no
Yeah, but she lost control, I wouldn't take the bait
I said, ""Chill baby, baby chill baby, baby wait""
My girl bust in, caught us creatin' a boom
She said, ""Girlfriend?!""
[Chorus: Martha Wash]
Things that make you go, hmm
Things that make you go, hmm
Things that make you go, hmm, hey
Things that make you go, hmm, hmm, hmm
It's the things that make you go, oh, oh, oh"
1991,52,I Touch Myself,Divinyls,https://genius.com/Divinyls-i-touch-myself-lyrics,"[Verse 1]
I love myself
I want you to love me
When I'm feelin' down
I want you above me
I search myself
I want you to find me
I forget myself
I want you to remind me
[Chorus]
I don't want anybody else
When I think about you, I touch myself, ooh
I don't want anybody else
Oh no, oh no, oh no
[Verse 2]
You're the one who makes me come running
You're the sun who makes me shine
When you're around I'm always laughing
I wanna make you mine
[Verse 3]
I close my eyes
And see you before me
Think I would die
If you were to ignore me
A fool could see
Just how much I adore you
I get down on my knees
I'd do anything for you"
1991,53,Tom's Diner,DNA featuring Suzanne Vega,https://genius.com/Hitradio-o3-nummer-eins-hits-in-osterreich-1990-annotated,"1. Dezember 1989 – 6. Januar 1990
Milli Vanilli - Girl I’m Gonna Miss You
7. Januar 1990 – 17. Februar 1990
Lisa Stansfield - All Around the World
18. Februar 1990 – 3. März 1990
Laid Back - Bakerman
4. März 1990 – 28. April 1990
Sinéad O’Connor - Nothing Compares 2 U
29. April 1990 – 2. Juni 1990
EAV - Ding Dong
3. Juni 1990 – 14. Juli 1990
Nick Kamen - I Promised Myself
15. Juli 1990 – 6. Oktober 1990
Matthias Reim - Verdammt, ich lieb’ Dich
7. Oktober 1990 – 10. November 1990
DNA & Suzanne Vega - Tom’s Diner
11. November 1990 – 8. Dezember 1990
Londonbeat - I’ve Been Thinking About You"
1991,54,Iesha,Another Bad Creation,https://genius.com/Another-bad-creation-iesha-lyrics,"RoRo:
Iesha, Iesha so glad to meetcha
See you in the schoolyard, strollin' wit your teacha
The lil skirt you played was really fly
She turned around and she winked her eye so I
Stepped to her like I knew her
The Biv is cool but Romell is cooler
The bell rang cuz I started to talk yet the class is not there no more
(Yo Red, where'd you meet her?)
Red:
At the playground, ya know
That's where I saw this cutie
This girl was swingin' and she looked so fly
On the monkey bars, we climbed up to the top and
She touched my hand that's when I fell in love
Chris:
Iesha..
You are the girl that I neva had
And I want to get to know you bettah
Iesha..
You know I want you so bad
And there's nothing anyone can do
To keep me away from you"
1991,55,Something to Talk About,Bonnie Raitt,https://genius.com/Bonnie-raitt-something-to-talk-about-lyrics,"[Verse 1]
People are talking, talking 'bout people
I hear them whisper, you won't believe it
They think we're lovers kept under cover
I just ignore it, but they keep saying
We laugh just a little too loud
Stand just a little too close
We stare just a little too long
Maybe they're seein' something we don't, darling
[Chorus]
Let's give 'em something to talk about
Let's give 'em something to talk about
Let's give 'em something to talk about
How about love?
[Verse 2]
I feel so foolish, I never noticed
You'd act so nervous, could you be falling for me?
It took the rumor to make me wonder
Now I'm convinced I'm going under
Thinkin' 'bout you every day
Dream 'bout you every night
I'm hoping that you feel the same way
Now that we know it, let's really show it, darling"
